tipo_sku,categoria,sku,nombre_item,sku_readable,color,especificaciones,precio,talla,marca,uom,estado
"""producto_terminado""","""fg2""","""FG2-07008""","""bikini niñas""","""FG2-07008 | bikini niñas ; talla 16 color: naranja color: rosas""","""{""estampado_1"":""naranja"",estampado_2"":""rosas""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01009""","""bikini niñas""","""FG2-01009 | bikini niñas ; talla 4 color: lila color: claveles""","""{""estampado_1"":""lila"",estampado_2"":""claveles""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02009""","""bikini niñas""","""FG2-02009 | bikini niñas ; talla 6 color: lila color: claveles""","""{""estampado_1"":""lila"",estampado_2"":""claveles""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03009""","""bikini niñas""","""FG2-03009 | bikini niñas ; talla 8 color: lila color: claveles""","""{""estampado_1"":""lila"",estampado_2"":""claveles""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04009""","""bikini niñas""","""FG2-04009 | bikini niñas ; talla 10 color: lila color: claveles""","""{""estampado_1"":""lila"",estampado_2"":""claveles""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05009""","""bikini niñas""","""FG2-05009 | bikini niñas ; talla 12 color: lila color: claveles""","""{""estampado_1"":""lila"",estampado_2"":""claveles""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-06009""","""bikini niñas""","""FG2-06009 | bikini niñas ; talla 14 color: lila color: claveles""","""{""estampado_1"":""lila"",estampado_2"":""claveles""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-07009""","""bikini niñas""","""FG2-07009 | bikini niñas ; talla 16 color: lila color: claveles""","""{""estampado_1"":""lila"",estampado_2"":""claveles""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01010""","""bikini niñas""","""FG2-01010 | bikini niñas ; talla 4 color: fucsia color: flores""","""{""estampado_1"":""fucsia"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02010""","""bikini niñas""","""FG2-02010 | bikini niñas ; talla 6 color: fucsia color: flores""","""{""estampado_1"":""fucsia"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03010""","""bikini niñas""","""FG2-03010 | bikini niñas ; talla 8 color: fucsia color: flores""","""{""estampado_1"":""fucsia"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04010""","""bikini niñas""","""FG2-04010 | bikini niñas ; talla 10 color: fucsia color: flores""","""{""estampado_1"":""fucsia"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05010""","""bikini niñas""","""FG2-05010 | bikini niñas ; talla 12 color: fucsia color: flores""","""{""estampado_1"":""fucsia"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-06010""","""bikini niñas""","""FG2-06010 | bikini niñas ; talla 14 color: fucsia color: flores""","""{""estampado_1"":""fucsia"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-07010""","""bikini niñas""","""FG2-07010 | bikini niñas ; talla 16 color: fucsia color: flores""","""{""estampado_1"":""fucsia"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01011""","""bikini niñas""","""FG2-01011 | bikini niñas ; talla 4 color: lila color: hormiga""","""{""estampado_1"":""lila"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02011""","""bikini niñas""","""FG2-02011 | bikini niñas ; talla 6 color: lila color: hormiga""","""{""estampado_1"":""lila"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03011""","""bikini niñas""","""FG2-03011 | bikini niñas ; talla 8 color: lila color: hormiga""","""{""estampado_1"":""lila"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04011""","""bikini niñas""","""FG2-04011 | bikini niñas ; talla 10 color: lila color: hormiga""","""{""estampado_1"":""lila"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05011""","""bikini niñas""","""FG2-05011 | bikini niñas ; talla 12 color: lila color: hormiga""","""{""estampado_1"":""lila"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-06011""","""bikini niñas""","""FG2-06011 | bikini niñas ; talla 14 color: lila color: hormiga""","""{""estampado_1"":""lila"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-07011""","""bikini niñas""","""FG2-07011 | bikini niñas ; talla 16 color: lila color: hormiga""","""{""estampado_1"":""lila"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01012""","""bikini niñas""","""FG2-01012 | bikini niñas ; talla 4 color: turqueza color: mariquita""","""{""estampado_1"":""turqueza"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02012""","""bikini niñas""","""FG2-02012 | bikini niñas ; talla 6 color: turqueza color: mariquita""","""{""estampado_1"":""turqueza"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03012""","""bikini niñas""","""FG2-03012 | bikini niñas ; talla 8 color: turqueza color: mariquita""","""{""estampado_1"":""turqueza"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04012""","""bikini niñas""","""FG2-04012 | bikini niñas ; talla 10 color: turqueza color: mariquita""","""{""estampado_1"":""turqueza"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05012""","""bikini niñas""","""FG2-05012 | bikini niñas ; talla 12 color: turqueza color: mariquita""","""{""estampado_1"":""turqueza"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-06012""","""bikini niñas""","""FG2-06012 | bikini niñas ; talla 14 color: turqueza color: mariquita""","""{""estampado_1"":""turqueza"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-07012""","""bikini niñas""","""FG2-07012 | bikini niñas ; talla 16 color: turqueza color: mariquita""","""{""estampado_1"":""turqueza"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01013""","""bikini niñas""","""FG2-01013 | bikini niñas ; talla 4 color: celeste color: mariquita""","""{""estampado_1"":""celeste"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02013""","""bikini niñas""","""FG2-02013 | bikini niñas ; talla 6 color: celeste color: mariquita""","""{""estampado_1"":""celeste"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03013""","""bikini niñas""","""FG2-03013 | bikini niñas ; talla 8 color: celeste color: mariquita""","""{""estampado_1"":""celeste"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04013""","""bikini niñas""","""FG2-04013 | bikini niñas ; talla 10 color: celeste color: mariquita""","""{""estampado_1"":""celeste"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05013""","""bikini niñas""","""FG2-05013 | bikini niñas ; talla 12 color: celeste color: mariquita""","""{""estampado_1"":""celeste"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-06013""","""bikini niñas""","""FG2-06013 | bikini niñas ; talla 14 color: celeste color: mariquita""","""{""estampado_1"":""celeste"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-07013""","""bikini niñas""","""FG2-07013 | bikini niñas ; talla 16 color: celeste color: mariquita""","""{""estampado_1"":""celeste"",estampado_2"":""mariquita""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01014""","""bikini niñas""","""FG2-01014 | bikini niñas ; talla 4 color: turqueza color: flores""","""{""estampado_1"":""turqueza"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02014""","""bikini niñas""","""FG2-02014 | bikini niñas ; talla 6 color: turqueza color: flores""","""{""estampado_1"":""turqueza"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03014""","""bikini niñas""","""FG2-03014 | bikini niñas ; talla 8 color: turqueza color: flores""","""{""estampado_1"":""turqueza"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04014""","""bikini niñas""","""FG2-04014 | bikini niñas ; talla 10 color: turqueza color: flores""","""{""estampado_1"":""turqueza"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05014""","""bikini niñas""","""FG2-05014 | bikini niñas ; talla 12 color: turqueza color: flores""","""{""estampado_1"":""turqueza"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-06014""","""bikini niñas""","""FG2-06014 | bikini niñas ; talla 14 color: turqueza color: flores""","""{""estampado_1"":""turqueza"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-07014""","""bikini niñas""","""FG2-07014 | bikini niñas ; talla 16 color: turqueza color: flores""","""{""estampado_1"":""turqueza"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01015""","""bikini niñas""","""FG2-01015 | bikini niñas ; talla 4 color: rosado color: gusano""","""{""estampado_1"":""rosado"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02015""","""bikini niñas""","""FG2-02015 | bikini niñas ; talla 6 color: rosado color: gusano""","""{""estampado_1"":""rosado"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03015""","""bikini niñas""","""FG2-03015 | bikini niñas ; talla 8 color: rosado color: gusano""","""{""estampado_1"":""rosado"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04015""","""bikini niñas""","""FG2-04015 | bikini niñas ; talla 10 color: rosado color: gusano""","""{""estampado_1"":""rosado"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05015""","""bikini niñas""","""FG2-05015 | bikini niñas ; talla 12 color: rosado color: gusano""","""{""estampado_1"":""rosado"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-06015""","""bikini niñas""","""FG2-06015 | bikini niñas ; talla 14 color: rosado color: gusano""","""{""estampado_1"":""rosado"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-07015""","""bikini niñas""","""FG2-07015 | bikini niñas ; talla 16 color: rosado color: gusano""","""{""estampado_1"":""rosado"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01016""","""bikini niñas""","""FG2-01016 | bikini niñas ; talla 4 color: verde limon color: flores""","""{""estampado_1"":""verde limon"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02016""","""bikini niñas""","""FG2-02016 | bikini niñas ; talla 6 color: verde limon color: flores""","""{""estampado_1"":""verde limon"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03016""","""bikini niñas""","""FG2-03016 | bikini niñas ; talla 8 color: verde limon color: flores""","""{""estampado_1"":""verde limon"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04016""","""bikini niñas""","""FG2-04016 | bikini niñas ; talla 10 color: verde limon color: flores""","""{""estampado_1"":""verde limon"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05016""","""bikini niñas""","""FG2-05016 | bikini niñas ; talla 12 color: verde limon color: flores""","""{""estampado_1"":""verde limon"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-06016""","""bikini niñas""","""FG2-06016 | bikini niñas ; talla 14 color: verde limon color: flores""","""{""estampado_1"":""verde limon"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-07016""","""bikini niñas""","""FG2-07016 | bikini niñas ; talla 16 color: verde limon color: flores""","""{""estampado_1"":""verde limon"",estampado_2"":""flores""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01017""","""bikini niñas""","""FG2-01017 | bikini niñas ; talla 4 color: verde agua color: gusano""","""{""estampado_1"":""verde agua"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02017""","""bikini niñas""","""FG2-02017 | bikini niñas ; talla 6 color: verde agua color: gusano""","""{""estampado_1"":""verde agua"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03017""","""bikini niñas""","""FG2-03017 | bikini niñas ; talla 8 color: verde agua color: gusano""","""{""estampado_1"":""verde agua"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04017""","""bikini niñas""","""FG2-04017 | bikini niñas ; talla 10 color: verde agua color: gusano""","""{""estampado_1"":""verde agua"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05017""","""bikini niñas""","""FG2-05017 | bikini niñas ; talla 12 color: verde agua color: gusano""","""{""estampado_1"":""verde agua"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-06017""","""bikini niñas""","""FG2-06017 | bikini niñas ; talla 14 color: verde agua color: gusano""","""{""estampado_1"":""verde agua"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""14""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-07017""","""bikini niñas""","""FG2-07017 | bikini niñas ; talla 16 color: verde agua color: gusano""","""{""estampado_1"":""verde agua"",estampado_2"":""gusano""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""16""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-01018""","""bikini niñas""","""FG2-01018 | bikini niñas ; talla 4 color: naranja color: hormiga""","""{""estampado_1"":""naranja"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""4""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-02018""","""bikini niñas""","""FG2-02018 | bikini niñas ; talla 6 color: naranja color: hormiga""","""{""estampado_1"":""naranja"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""6""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-03018""","""bikini niñas""","""FG2-03018 | bikini niñas ; talla 8 color: naranja color: hormiga""","""{""estampado_1"":""naranja"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""8""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-04018""","""bikini niñas""","""FG2-04018 | bikini niñas ; talla 10 color: naranja color: hormiga""","""{""estampado_1"":""naranja"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""10""","""cocotfyma""","""unidad""","""activo"""
"""producto_terminado""","""fg2""","""FG2-05018""","""bikini niñas""","""FG2-05018 | bikini niñas ; talla 12 color: naranja color: hormiga""","""{""estampado_1"":""naranja"",estampado_2"":""hormiga""}""","""{""spec"":""na""}""","""{""precio_doc"":51.8,""precio_unit"":4.32,""precio_web"":6,""precio_catalog"":4.75,""precio_usd"":1.33}""","""12""","""cocotfyma""","""unidad""","""activo"""
